Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Avg_Reward_User_2	Avg_Reward_User_3	Avg_Reward_User_4	Avg_Reward_User_5	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Packet_Loss_Ratio_User_2	Packet_Loss_Ratio_User_3	Packet_Loss_Ratio_User_4	Packet_Loss_Ratio_User_5	Avg_Loss_User_0	Avg_Loss_User_1	Avg_Loss_User_2	Avg_Loss_User_3	Avg_Loss_User_4	Avg_Loss_User_5	Count_Change
803000	1.7608	0.2601	0.4946	0.2037	0.2279	0.2228	0.3517	0.9196	0.8482	0.9354	0.9262	0.9299	0.8871	0.460982	0.535923	0.473732	0.470720	0.474259	0.463293	331
804000	1.7607	0.2600	0.4947	0.2037	0.2279	0.2227	0.3518	0.9196	0.8482	0.9354	0.9262	0.9299	0.8871	0.461030	0.536284	0.473705	0.470715	0.474260	0.463282	340
805000	1.7608	0.2598	0.4948	0.2038	0.2279	0.2225	0.3519	0.9197	0.8482	0.9354	0.9262	0.9299	0.8871	0.461080	0.536641	0.473693	0.470711	0.474265	0.463275	335
806000	1.7608	0.2597	0.4949	0.2038	0.2279	0.2224	0.3520	0.9197	0.8481	0.9354	0.9262	0.9300	0.8870	0.461178	0.537042	0.473681	0.470708	0.474279	0.463272	352
807000	1.7609	0.2595	0.4950	0.2038	0.2280	0.2222	0.3522	0.9198	0.8481	0.9354	0.9262	0.9300	0.8869	0.461268	0.537429	0.473663	0.470704	0.474289	0.463267	381
808000	1.7609	0.2593	0.4951	0.2038	0.2281	0.2221	0.3524	0.9198	0.8481	0.9354	0.9262	0.9300	0.8869	0.461357	0.537833	0.473642	0.470702	0.474299	0.463265	365
809000	1.7609	0.2592	0.4951	0.2038	0.2282	0.2220	0.3525	0.9199	0.8481	0.9353	0.9262	0.9301	0.8868	0.461446	0.538236	0.473621	0.470694	0.474307	0.463264	354
810000	1.7608	0.2590	0.4952	0.2038	0.2283	0.2219	0.3526	0.9199	0.8481	0.9353	0.9262	0.9301	0.8868	0.461532	0.538640	0.473593	0.470694	0.474317	0.463259	382
811000	1.7608	0.2589	0.4952	0.2038	0.2283	0.2217	0.3529	0.9200	0.8481	0.9354	0.9262	0.9302	0.8867	0.461615	0.539073	0.473568	0.470702	0.474321	0.463234	375
812000	1.7608	0.2587	0.4952	0.2038	0.2283	0.2216	0.3532	0.9200	0.8480	0.9354	0.9262	0.9302	0.8866	0.461683	0.539498	0.473543	0.470705	0.474317	0.463199	406
813000	1.7608	0.2585	0.4953	0.2038	0.2282	0.2216	0.3535	0.9201	0.8480	0.9354	0.9262	0.9302	0.8865	0.461738	0.539901	0.473509	0.470702	0.474304	0.463159	372
814000	1.7608	0.2583	0.4953	0.2038	0.2283	0.2215	0.3537	0.9201	0.8480	0.9354	0.9262	0.9302	0.8864	0.461795	0.540309	0.473479	0.470706	0.474292	0.463122	375
815000	1.7609	0.2581	0.4953	0.2038	0.2282	0.2215	0.3540	0.9202	0.8480	0.9354	0.9262	0.9302	0.8863	0.461853	0.540715	0.473446	0.470714	0.474284	0.463090	380
816000	1.7609	0.2579	0.4953	0.2038	0.2282	0.2215	0.3542	0.9203	0.8480	0.9355	0.9263	0.9302	0.8862	0.461911	0.541224	0.473422	0.470728	0.474260	0.463064	357
817000	1.7609	0.2577	0.4953	0.2038	0.2281	0.2216	0.3544	0.9203	0.8481	0.9355	0.9263	0.9301	0.8862	0.461956	0.541722	0.473388	0.470732	0.474216	0.463025	360
818000	1.7609	0.2575	0.4953	0.2037	0.2281	0.2217	0.3546	0.9203	0.8481	0.9355	0.9263	0.9301	0.8861	0.462001	0.542224	0.473355	0.470734	0.474173	0.462987	347
819000	1.7609	0.2574	0.4952	0.2037	0.2281	0.2218	0.3547	0.9204	0.8482	0.9355	0.9263	0.9300	0.8861	0.462049	0.542737	0.473328	0.470740	0.474130	0.462954	389
820000	1.7608	0.2572	0.4951	0.2037	0.2281	0.2220	0.3548	0.9204	0.8482	0.9355	0.9263	0.9300	0.8861	0.462098	0.543256	0.473305	0.470753	0.474092	0.462923	372
821000	1.7609	0.2571	0.4950	0.2037	0.2280	0.2221	0.3550	0.9205	0.8483	0.9355	0.9263	0.9300	0.8860	0.462165	0.543847	0.473287	0.470765	0.474076	0.462899	381
822000	1.7609	0.2570	0.4950	0.2036	0.2280	0.2221	0.3552	0.9205	0.8483	0.9356	0.9264	0.9300	0.8859	0.462228	0.544427	0.473268	0.470772	0.474051	0.462868	339
823000	1.7609	0.2568	0.4951	0.2036	0.2280	0.2221	0.3553	0.9205	0.8483	0.9356	0.9264	0.9300	0.8859	0.462284	0.544999	0.473244	0.470774	0.474022	0.462835	374
824000	1.7609	0.2567	0.4952	0.2035	0.2279	0.2221	0.3555	0.9206	0.8483	0.9356	0.9264	0.9300	0.8858	0.462347	0.545589	0.473230	0.470786	0.473998	0.462806	325
825000	1.7608	0.2566	0.4952	0.2035	0.2279	0.2221	0.3555	0.9206	0.8483	0.9357	0.9264	0.9299	0.8858	0.462403	0.546166	0.473211	0.470791	0.473974	0.462771	351
826000	1.7607	0.2565	0.4953	0.2034	0.2279	0.2221	0.3555	0.9206	0.8483	0.9357	0.9264	0.9299	0.8858	0.462472	0.546846	0.473226	0.470797	0.473963	0.462747	315
827000	1.7607	0.2564	0.4955	0.2034	0.2278	0.2221	0.3555	0.9207	0.8483	0.9357	0.9264	0.9300	0.8859	0.462548	0.547484	0.473249	0.470804	0.473956	0.462722	343
828000	1.7606	0.2563	0.4957	0.2034	0.2278	0.2221	0.3554	0.9207	0.8483	0.9357	0.9264	0.9300	0.8859	0.462622	0.548131	0.473261	0.470808	0.473954	0.462694	328
829000	1.7605	0.2562	0.4958	0.2033	0.2278	0.2221	0.3553	0.9207	0.8483	0.9358	0.9264	0.9300	0.8859	0.462689	0.548764	0.473280	0.470814	0.473946	0.462669	341
830000	1.7604	0.2561	0.4960	0.2033	0.2278	0.2220	0.3554	0.9208	0.8482	0.9358	0.9264	0.9300	0.8859	0.462767	0.549397	0.473313	0.470829	0.473945	0.462649	336
831000	1.7604	0.2559	0.4961	0.2032	0.2277	0.2220	0.3554	0.9208	0.8482	0.9358	0.9265	0.9300	0.8858	0.462870	0.549982	0.473313	0.470858	0.473941	0.462631	381
832000	1.7604	0.2557	0.4963	0.2032	0.2276	0.2219	0.3556	0.9209	0.8482	0.9358	0.9265	0.9300	0.8858	0.462963	0.550540	0.473306	0.470879	0.473931	0.462610	338
833000	1.7603	0.2556	0.4963	0.2032	0.2275	0.2219	0.3557	0.9209	0.8482	0.9358	0.9265	0.9300	0.8857	0.463051	0.551104	0.473298	0.470899	0.473944	0.462594	369
834000	1.7603	0.2554	0.4963	0.2032	0.2274	0.2220	0.3559	0.9210	0.8483	0.9358	0.9265	0.9300	0.8857	0.463145	0.551694	0.473295	0.470922	0.473946	0.462588	345
835000	1.7602	0.2553	0.4963	0.2032	0.2274	0.2220	0.3560	0.9210	0.8483	0.9358	0.9266	0.9300	0.8857	0.463230	0.552285	0.473291	0.470944	0.473944	0.462573	388
836000	1.7602	0.2552	0.4963	0.2032	0.2273	0.2220	0.3562	0.9210	0.8484	0.9358	0.9266	0.9299	0.8856	0.463309	0.552830	0.473290	0.470961	0.473928	0.462582	392
837000	1.7602	0.2551	0.4962	0.2031	0.2272	0.2221	0.3565	0.9210	0.8485	0.9358	0.9266	0.9299	0.8855	0.463374	0.553343	0.473283	0.470965	0.473907	0.462584	392
838000	1.7602	0.2550	0.4961	0.2031	0.2272	0.2221	0.3567	0.9211	0.8485	0.9358	0.9266	0.9299	0.8855	0.463436	0.553857	0.473274	0.470970	0.473887	0.462582	367
839000	1.7601	0.2549	0.4960	0.2030	0.2272	0.2221	0.3569	0.9211	0.8486	0.9358	0.9266	0.9299	0.8854	0.463492	0.554349	0.473259	0.470968	0.473865	0.462579	389
840000	1.7601	0.2548	0.4960	0.2030	0.2272	0.2221	0.3570	0.9211	0.8486	0.9358	0.9266	0.9299	0.8854	0.463549	0.554833	0.473235	0.470966	0.473843	0.462577	382
841000	1.7601	0.2547	0.4961	0.2030	0.2272	0.2221	0.3571	0.9211	0.8486	0.9358	0.9266	0.9299	0.8854	0.463624	0.555091	0.473232	0.470961	0.473833	0.462563	414
842000	1.7601	0.2546	0.4963	0.2030	0.2272	0.2221	0.3570	0.9212	0.8485	0.9358	0.9267	0.9299	0.8854	0.463682	0.555319	0.473221	0.470944	0.473810	0.462535	356
843000	1.7601	0.2544	0.4965	0.2030	0.2271	0.2221	0.3570	0.9212	0.8485	0.9358	0.9266	0.9299	0.8854	0.463733	0.555536	0.473202	0.470924	0.473784	0.462502	392
844000	1.7602	0.2543	0.4968	0.2030	0.2272	0.2221	0.3569	0.9213	0.8484	0.9358	0.9266	0.9299	0.8854	0.463786	0.555748	0.473189	0.470902	0.473762	0.462472	377
845000	1.7602	0.2541	0.4970	0.2029	0.2272	0.2222	0.3568	0.9213	0.8484	0.9358	0.9266	0.9299	0.8854	0.463832	0.555959	0.473174	0.470886	0.473737	0.462437	380
846000	1.7602	0.2540	0.4972	0.2029	0.2272	0.2222	0.3567	0.9214	0.8483	0.9358	0.9266	0.9299	0.8855	0.463920	0.556097	0.473156	0.470869	0.473741	0.462415	373
847000	1.7602	0.2538	0.4973	0.2029	0.2272	0.2222	0.3567	0.9214	0.8483	0.9358	0.9266	0.9299	0.8855	0.463992	0.556217	0.473126	0.470844	0.473740	0.462379	347
848000	1.7602	0.2536	0.4975	0.2030	0.2272	0.2223	0.3566	0.9215	0.8483	0.9358	0.9266	0.9298	0.8855	0.464063	0.556341	0.473099	0.470817	0.473740	0.462343	349
849000	1.7602	0.2534	0.4976	0.2030	0.2273	0.2224	0.3566	0.9215	0.8483	0.9358	0.9266	0.9298	0.8855	0.464124	0.556482	0.473067	0.470784	0.473733	0.462301	345
850000	1.7602	0.2532	0.4978	0.2030	0.2273	0.2224	0.3565	0.9216	0.8482	0.9358	0.9266	0.9298	0.8855	0.464192	0.556606	0.473041	0.470759	0.473730	0.462259	356
851000	1.7602	0.2530	0.4980	0.2030	0.2273	0.2225	0.3564	0.9216	0.8482	0.9358	0.9266	0.9298	0.8856	0.464250	0.556656	0.473031	0.470740	0.473728	0.462224	353
852000	1.7602	0.2529	0.4981	0.2031	0.2273	0.2225	0.3563	0.9217	0.8482	0.9358	0.9266	0.9297	0.8856	0.464298	0.556701	0.473015	0.470715	0.473717	0.462177	423
853000	1.7602	0.2527	0.4982	0.2031	0.2273	0.2225	0.3563	0.9217	0.8482	0.9357	0.9266	0.9297	0.8856	0.464348	0.556745	0.473002	0.470695	0.473712	0.462134	377
854000	1.7601	0.2526	0.4983	0.2031	0.2273	0.2226	0.3562	0.9218	0.8482	0.9357	0.9266	0.9297	0.8856	0.464394	0.556783	0.472986	0.470673	0.473701	0.462090	380
855000	1.7601	0.2525	0.4984	0.2032	0.2273	0.2226	0.3562	0.9218	0.8482	0.9357	0.9266	0.9297	0.8856	0.464444	0.556820	0.472972	0.470652	0.473694	0.462049	338
856000	1.7602	0.2524	0.4985	0.2032	0.2273	0.2226	0.3561	0.9218	0.8482	0.9357	0.9266	0.9297	0.8856	0.464522	0.556820	0.472965	0.470633	0.473693	0.462011	394
857000	1.7602	0.2523	0.4987	0.2032	0.2273	0.2226	0.3561	0.9219	0.8482	0.9357	0.9266	0.9297	0.8856	0.464579	0.556810	0.472945	0.470603	0.473679	0.461959	365
858000	1.7602	0.2521	0.4988	0.2033	0.2273	0.2227	0.3560	0.9219	0.8481	0.9357	0.9266	0.9296	0.8857	0.464637	0.556802	0.472929	0.470574	0.473668	0.461909	402
859000	1.7602	0.2520	0.4990	0.2033	0.2273	0.2228	0.3559	0.9219	0.8481	0.9357	0.9266	0.9296	0.8857	0.464700	0.556797	0.472914	0.470549	0.473659	0.461875	380
860000	1.7602	0.2519	0.4991	0.2033	0.2273	0.2228	0.3558	0.9220	0.8481	0.9356	0.9266	0.9296	0.8857	0.464762	0.556792	0.472902	0.470523	0.473652	0.461831	354
861000	1.7602	0.2518	0.4992	0.2033	0.2273	0.2229	0.3557	0.9220	0.8481	0.9356	0.9266	0.9296	0.8858	0.464844	0.556770	0.472888	0.470506	0.473651	0.461801	357
862000	1.7603	0.2518	0.4993	0.2034	0.2273	0.2229	0.3556	0.9220	0.8481	0.9356	0.9266	0.9296	0.8858	0.464926	0.556751	0.472874	0.470488	0.473649	0.461769	385
863000	1.7603	0.2517	0.4994	0.2034	0.2272	0.2229	0.3555	0.9220	0.8481	0.9356	0.9266	0.9296	0.8858	0.465010	0.556732	0.472859	0.470481	0.473648	0.461741	357
864000	1.7603	0.2517	0.4995	0.2035	0.2272	0.2230	0.3554	0.9220	0.8481	0.9356	0.9266	0.9295	0.8859	0.465096	0.556718	0.472845	0.470467	0.473650	0.461715	371
865000	1.7604	0.2517	0.4997	0.2036	0.2272	0.2230	0.3553	0.9220	0.8480	0.9355	0.9267	0.9295	0.8859	0.465179	0.556700	0.472832	0.470456	0.473652	0.461686	366
866000	1.7604	0.2515	0.4999	0.2036	0.2271	0.2231	0.3552	0.9220	0.8480	0.9355	0.9267	0.9295	0.8859	0.465302	0.556692	0.472828	0.470451	0.473648	0.461637	368
867000	1.7603	0.2514	0.4999	0.2036	0.2271	0.2231	0.3551	0.9221	0.8480	0.9355	0.9267	0.9295	0.8859	0.465406	0.556677	0.472819	0.470435	0.473636	0.461588	342
868000	1.7603	0.2513	0.5000	0.2037	0.2271	0.2231	0.3550	0.9221	0.8480	0.9355	0.9267	0.9295	0.8860	0.465508	0.556659	0.472806	0.470428	0.473624	0.461536	359
869000	1.7603	0.2512	0.5002	0.2037	0.2272	0.2232	0.3549	0.9221	0.8480	0.9355	0.9267	0.9295	0.8860	0.465607	0.556635	0.472790	0.470410	0.473607	0.461479	370
870000	1.7602	0.2511	0.5003	0.2037	0.2272	0.2232	0.3548	0.9222	0.8480	0.9355	0.9267	0.9295	0.8860	0.465712	0.556619	0.472784	0.470396	0.473604	0.461428	374
871000	1.7601	0.2510	0.5005	0.2036	0.2271	0.2231	0.3548	0.9222	0.8480	0.9355	0.9267	0.9295	0.8860	0.465832	0.556615	0.472755	0.470404	0.473601	0.461386	350
872000	1.7601	0.2509	0.5005	0.2036	0.2271	0.2231	0.3549	0.9222	0.8480	0.9355	0.9267	0.9295	0.8860	0.465943	0.556606	0.472720	0.470408	0.473592	0.461341	344
873000	1.7601	0.2508	0.5006	0.2036	0.2271	0.2231	0.3549	0.9222	0.8479	0.9355	0.9267	0.9295	0.8860	0.466052	0.556598	0.472686	0.470418	0.473586	0.461295	352
874000	1.7600	0.2507	0.5008	0.2035	0.2271	0.2230	0.3549	0.9223	0.8479	0.9355	0.9267	0.9295	0.8860	0.466157	0.556585	0.472646	0.470420	0.473574	0.461247	313
875000	1.7600	0.2506	0.5009	0.2035	0.2272	0.2230	0.3549	0.9223	0.8479	0.9355	0.9266	0.9295	0.8860	0.466263	0.556578	0.472608	0.470423	0.473562	0.461200	314
876000	1.7600	0.2505	0.5010	0.2035	0.2272	0.2229	0.3548	0.9223	0.8479	0.9355	0.9266	0.9295	0.8860	0.466370	0.556570	0.472570	0.470412	0.473556	0.461140	356
877000	1.7600	0.2504	0.5012	0.2035	0.2272	0.2229	0.3548	0.9223	0.8478	0.9355	0.9266	0.9295	0.8860	0.466479	0.556565	0.472532	0.470403	0.473547	0.461085	348
878000	1.7600	0.2503	0.5013	0.2036	0.2272	0.2228	0.3547	0.9224	0.8478	0.9355	0.9266	0.9296	0.8861	0.466590	0.556565	0.472493	0.470391	0.473541	0.461041	321
879000	1.7599	0.2502	0.5015	0.2036	0.2272	0.2227	0.3546	0.9224	0.8478	0.9355	0.9266	0.9296	0.8861	0.466696	0.556562	0.472454	0.470378	0.473533	0.460984	357
880000	1.7599	0.2501	0.5017	0.2036	0.2272	0.2227	0.3546	0.9224	0.8477	0.9355	0.9266	0.9296	0.8861	0.466804	0.556560	0.472417	0.470372	0.473528	0.460928	302
881000	1.7599	0.2500	0.5018	0.2036	0.2272	0.2227	0.3546	0.9225	0.8477	0.9355	0.9266	0.9296	0.8861	0.466917	0.556542	0.472393	0.470364	0.473508	0.460887	321
882000	1.7599	0.2499	0.5019	0.2036	0.2272	0.2227	0.3546	0.9225	0.8477	0.9355	0.9266	0.9296	0.8860	0.467029	0.556523	0.472366	0.470357	0.473489	0.460847	344
883000	1.7599	0.2498	0.5020	0.2036	0.2272	0.2226	0.3547	0.9225	0.8477	0.9355	0.9266	0.9296	0.8860	0.467140	0.556505	0.472341	0.470352	0.473473	0.460809	293
884000	1.7599	0.2497	0.5020	0.2036	0.2272	0.2226	0.3547	0.9225	0.8477	0.9354	0.9266	0.9296	0.8860	0.467253	0.556488	0.472318	0.470351	0.473460	0.460774	332
885000	1.7598	0.2496	0.5021	0.2036	0.2272	0.2226	0.3548	0.9226	0.8477	0.9354	0.9266	0.9296	0.8861	0.467363	0.556470	0.472296	0.470348	0.473442	0.460741	250
886000	1.7598	0.2496	0.5021	0.2036	0.2272	0.2225	0.3548	0.9226	0.8478	0.9354	0.9266	0.9296	0.8860	0.467496	0.556438	0.472273	0.470355	0.473430	0.460687	277
887000	1.7598	0.2495	0.5020	0.2036	0.2272	0.2225	0.3549	0.9226	0.8478	0.9354	0.9266	0.9296	0.8860	0.467621	0.556407	0.472249	0.470359	0.473407	0.460633	254
888000	1.7599	0.2495	0.5020	0.2037	0.2273	0.2225	0.3550	0.9226	0.8478	0.9354	0.9266	0.9296	0.8860	0.467747	0.556376	0.472227	0.470362	0.473350	0.460578	243
889000	1.7599	0.2494	0.5019	0.2037	0.2273	0.2226	0.3550	0.9226	0.8478	0.9354	0.9266	0.9296	0.8860	0.467872	0.556345	0.472207	0.470367	0.473331	0.460525	257
890000	1.7599	0.2494	0.5020	0.2037	0.2273	0.2225	0.3551	0.9226	0.8478	0.9354	0.9266	0.9296	0.8861	0.468002	0.556321	0.472189	0.470379	0.473321	0.460475	271
891000	1.7598	0.2493	0.5020	0.2037	0.2273	0.2225	0.3551	0.9226	0.8478	0.9354	0.9266	0.9296	0.8860	0.468116	0.556309	0.472158	0.470399	0.473289	0.460454	309
892000	1.7598	0.2492	0.5020	0.2037	0.2273	0.2225	0.3552	0.9227	0.8479	0.9354	0.9266	0.9296	0.8860	0.468218	0.556287	0.472115	0.470413	0.473234	0.460427	282
893000	1.7598	0.2492	0.5020	0.2036	0.2273	0.2225	0.3552	0.9227	0.8479	0.9354	0.9266	0.9296	0.8860	0.468325	0.556272	0.472075	0.470433	0.473182	0.460401	270
894000	1.7598	0.2491	0.5020	0.2036	0.2273	0.2226	0.3553	0.9227	0.8479	0.9354	0.9266	0.9295	0.8860	0.468427	0.556255	0.472035	0.470456	0.473140	0.460369	257
895000	1.7598	0.2490	0.5019	0.2036	0.2273	0.2226	0.3553	0.9227	0.8480	0.9354	0.9266	0.9295	0.8860	0.468542	0.556248	0.472002	0.470511	0.473096	0.460349	195
896000	1.7598	0.2489	0.5019	0.2036	0.2274	0.2227	0.3553	0.9227	0.8480	0.9354	0.9266	0.9295	0.8859	0.468640	0.556238	0.471965	0.470531	0.473121	0.460336	252
897000	1.7599	0.2489	0.5019	0.2036	0.2274	0.2227	0.3554	0.9228	0.8480	0.9354	0.9266	0.9295	0.8859	0.468726	0.556224	0.471919	0.470543	0.473128	0.460320	299
898000	1.7599	0.2488	0.5019	0.2036	0.2274	0.2227	0.3555	0.9228	0.8480	0.9354	0.9265	0.9295	0.8859	0.468811	0.556207	0.471872	0.470552	0.473137	0.460302	297
899000	1.7599	0.2487	0.5019	0.2035	0.2275	0.2227	0.3556	0.9228	0.8480	0.9355	0.9266	0.9295	0.8858	0.468896	0.556195	0.471829	0.470571	0.473142	0.460288	270
900000	1.7598	0.2486	0.5019	0.2035	0.2275	0.2227	0.3557	0.9228	0.8480	0.9354	0.9266	0.9295	0.8858	0.468977	0.556180	0.471784	0.470588	0.473147	0.460272	264
901000	1.7598	0.2485	0.5019	0.2035	0.2275	0.2227	0.3557	0.9229	0.8481	0.9354	0.9265	0.9295	0.8858	0.469085	0.556166	0.471745	0.470586	0.473156	0.460264	335
902000	1.7598	0.2484	0.5019	0.2035	0.2275	0.2226	0.3559	0.9229	0.8481	0.9354	0.9265	0.9295	0.8857	0.469181	0.556150	0.471702	0.470580	0.473158	0.460254	328
903000	1.7598	0.2483	0.5020	0.2035	0.2275	0.2225	0.3560	0.9229	0.8481	0.9354	0.9265	0.9295	0.8856	0.469269	0.556125	0.471652	0.470569	0.473157	0.460242	297
904000	1.7599	0.2482	0.5020	0.2035	0.2275	0.2225	0.3562	0.9229	0.8481	0.9354	0.9265	0.9295	0.8856	0.469360	0.556103	0.471604	0.470564	0.473156	0.460229	293
905000	1.7599	0.2481	0.5019	0.2035	0.2275	0.2225	0.3564	0.9230	0.8481	0.9354	0.9265	0.9295	0.8855	0.469454	0.556084	0.471557	0.470559	0.473161	0.460220	294
906000	1.7599	0.2480	0.5019	0.2035	0.2275	0.2225	0.3565	0.9230	0.8482	0.9354	0.9265	0.9296	0.8855	0.469536	0.556057	0.471530	0.470555	0.473143	0.460231	291
907000	1.7598	0.2479	0.5020	0.2035	0.2274	0.2224	0.3566	0.9230	0.8481	0.9354	0.9266	0.9296	0.8855	0.469613	0.556026	0.471501	0.470557	0.473117	0.460236	356
908000	1.7598	0.2478	0.5022	0.2034	0.2274	0.2223	0.3567	0.9230	0.8481	0.9354	0.9266	0.9296	0.8854	0.469696	0.555997	0.471481	0.470553	0.473096	0.460248	357
909000	1.7599	0.2477	0.5023	0.2034	0.2274	0.2223	0.3568	0.9231	0.8481	0.9355	0.9266	0.9296	0.8854	0.469783	0.555972	0.471458	0.470552	0.473079	0.460261	364
910000	1.7599	0.2476	0.5024	0.2033	0.2274	0.2223	0.3569	0.9231	0.8480	0.9355	0.9266	0.9296	0.8853	0.469865	0.555941	0.471436	0.470546	0.473058	0.460273	393
911000	1.7599	0.2475	0.5025	0.2033	0.2274	0.2222	0.3570	0.9231	0.8480	0.9355	0.9266	0.9296	0.8853	0.469937	0.555919	0.471401	0.470531	0.473028	0.460271	348
912000	1.7599	0.2474	0.5026	0.2032	0.2274	0.2222	0.3571	0.9232	0.8481	0.9355	0.9266	0.9296	0.8853	0.469996	0.555889	0.471358	0.470508	0.472985	0.460302	330
913000	1.7598	0.2473	0.5026	0.2032	0.2273	0.2222	0.3572	0.9232	0.8481	0.9355	0.9266	0.9296	0.8853	0.470061	0.555862	0.471315	0.470488	0.472947	0.460310	323
914000	1.7598	0.2472	0.5025	0.2032	0.2273	0.2222	0.3574	0.9232	0.8481	0.9355	0.9266	0.9296	0.8852	0.470128	0.555843	0.471283	0.470474	0.472917	0.460314	355
915000	1.7598	0.2472	0.5025	0.2031	0.2273	0.2221	0.3575	0.9232	0.8481	0.9355	0.9266	0.9296	0.8852	0.470195	0.555822	0.471252	0.470458	0.472885	0.460313	344
916000	1.7598	0.2471	0.5026	0.2031	0.2273	0.2221	0.3577	0.9233	0.8481	0.9355	0.9266	0.9296	0.8851	0.470268	0.555788	0.471225	0.470440	0.472867	0.460318	362
917000	1.7598	0.2470	0.5027	0.2030	0.2274	0.2221	0.3578	0.9233	0.8481	0.9356	0.9266	0.9297	0.8851	0.470361	0.555759	0.471197	0.470421	0.472884	0.460327	288
918000	1.7597	0.2469	0.5026	0.2029	0.2274	0.2220	0.3579	0.9233	0.8482	0.9356	0.9266	0.9297	0.8850	0.470460	0.555731	0.471174	0.470404	0.472869	0.460340	325
919000	1.7597	0.2468	0.5026	0.2029	0.2274	0.2219	0.3581	0.9234	0.8482	0.9356	0.9266	0.9297	0.8850	0.470539	0.555704	0.471154	0.470385	0.472854	0.460355	353
920000	1.7596	0.2468	0.5025	0.2028	0.2274	0.2219	0.3581	0.9234	0.8483	0.9356	0.9265	0.9297	0.8849	0.470628	0.555678	0.471171	0.470368	0.472842	0.460372	271
921000	1.7596	0.2468	0.5024	0.2028	0.2274	0.2219	0.3584	0.9234	0.8483	0.9356	0.9265	0.9297	0.8848	0.470702	0.555648	0.471161	0.470354	0.472817	0.460385	356
922000	1.7596	0.2467	0.5023	0.2027	0.2274	0.2219	0.3585	0.9234	0.8484	0.9356	0.9265	0.9297	0.8848	0.470763	0.555613	0.471149	0.470332	0.472782	0.460397	326
923000	1.7596	0.2467	0.5022	0.2027	0.2274	0.2218	0.3587	0.9234	0.8484	0.9356	0.9265	0.9297	0.8847	0.470820	0.555578	0.471141	0.470315	0.472753	0.460412	335
924000	1.7596	0.2467	0.5021	0.2026	0.2275	0.2218	0.3589	0.9234	0.8484	0.9357	0.9265	0.9297	0.8847	0.470876	0.555547	0.471135	0.470295	0.472727	0.460429	335
925000	1.7596	0.2467	0.5021	0.2026	0.2275	0.2217	0.3590	0.9234	0.8485	0.9357	0.9265	0.9298	0.8847	0.470928	0.555513	0.471125	0.470275	0.472694	0.460446	345
926000	1.7596	0.2466	0.5022	0.2025	0.2275	0.2217	0.3590	0.9234	0.8484	0.9357	0.9265	0.9298	0.8846	0.471001	0.555492	0.471100	0.470278	0.472672	0.460468	356
927000	1.7595	0.2466	0.5022	0.2025	0.2275	0.2217	0.3591	0.9234	0.8485	0.9357	0.9265	0.9298	0.8846	0.471064	0.555468	0.471070	0.470270	0.472647	0.460490	323
928000	1.7595	0.2465	0.5022	0.2024	0.2275	0.2217	0.3592	0.9235	0.8485	0.9357	0.9265	0.9298	0.8846	0.471124	0.555442	0.471041	0.470264	0.472616	0.460511	349
929000	1.7595	0.2465	0.5022	0.2023	0.2275	0.2216	0.3592	0.9235	0.8485	0.9358	0.9265	0.9298	0.8845	0.471185	0.555419	0.471014	0.470258	0.472587	0.460535	329
930000	1.7595	0.2464	0.5022	0.2023	0.2275	0.2216	0.3594	0.9235	0.8485	0.9358	0.9265	0.9298	0.8845	0.471240	0.555390	0.470983	0.470243	0.472555	0.460551	343
931000	1.7594	0.2463	0.5022	0.2022	0.2275	0.2216	0.3596	0.9235	0.8485	0.9358	0.9265	0.9298	0.8844	0.471330	0.555380	0.470962	0.470237	0.472536	0.460577	384
932000	1.7594	0.2463	0.5022	0.2022	0.2276	0.2215	0.3597	0.9235	0.8486	0.9358	0.9265	0.9298	0.8844	0.471415	0.555365	0.470941	0.470228	0.472511	0.460601	314
933000	1.7595	0.2462	0.5022	0.2021	0.2276	0.2215	0.3598	0.9235	0.8486	0.9358	0.9264	0.9299	0.8844	0.471496	0.555353	0.470920	0.470222	0.472486	0.460626	361
934000	1.7595	0.2461	0.5022	0.2021	0.2277	0.2214	0.3600	0.9236	0.8486	0.9358	0.9264	0.9299	0.8843	0.471576	0.555339	0.470897	0.470213	0.472462	0.460651	381
935000	1.7595	0.2460	0.5022	0.2020	0.2278	0.2213	0.3601	0.9236	0.8486	0.9358	0.9264	0.9299	0.8842	0.471661	0.555331	0.470883	0.470211	0.472445	0.460682	377
936000	1.7595	0.2460	0.5022	0.2020	0.2278	0.2212	0.3604	0.9236	0.8486	0.9358	0.9264	0.9299	0.8841	0.471749	0.555317	0.470875	0.470221	0.472437	0.460706	370
937000	1.7596	0.2459	0.5021	0.2020	0.2278	0.2212	0.3607	0.9236	0.8487	0.9359	0.9264	0.9300	0.8840	0.471825	0.555292	0.470858	0.470216	0.472424	0.460723	357
938000	1.7596	0.2459	0.5020	0.2019	0.2278	0.2211	0.3609	0.9236	0.8487	0.9359	0.9264	0.9300	0.8839	0.471897	0.555264	0.470822	0.470208	0.472411	0.460736	370
939000	1.7596	0.2459	0.5020	0.2019	0.2278	0.2210	0.3611	0.9236	0.8487	0.9359	0.9264	0.9300	0.8839	0.471963	0.555234	0.470799	0.470199	0.472396	0.460746	374
